AgileMetricsID,Datekey,TeamID,SprintID,BacklogItemID,SPCommitted,SPCompleted,FTEquivalents,SprintDurationInBizDays,SPCmpltVsCommitInPercent,BacklogReadiness,BatchId,CreatedDate,ProjectID
12766,20121214,6,135,B-30400,2,2,17.25,25,1,1,56,04:51.4,2013 R1- February
12767,20121214,6,135,B-30401,1,1,17.25,25,1,1,56,04:51.4,2013 R1- February
12768,20121214,6,135,B-30418,2,2,17.25,25,1,1,56,04:51.4,2013 R1- February
12769,20121214,6,135,B-30428,3,3,17.25,25,1,1,56,04:51.4,2013 R1- February
12770,20121214,6,135,B-30429,3,3,17.25,25,1,1,56,04:51.4,2013 R1- February
12771,20121214,6,135,B-30471,0.5,0.5,17.25,25,1,1,56,04:51.4,2013 R1- February
12772,20121214,6,135,B-30479,0.5,0.5,17.25,25,1,1,56,04:51.4,2013 R1- February
12773,20121214,6,135,B-30487,0.5,0.5,17.25,25,1,1,56,04:51.4,2013 R1- February
12774,20121214,6,135,B-30535,2,2,17.25,25,1,1,56,04:51.4,2013 R1- February
12775,20121214,6,135,B-30536,1,1,17.25,25,1,1,56,04:51.4,2013 R1- February
12776,20121214,6,135,B-30538,1,1,17.25,25,1,1,56,04:51.4,2013 R1- February
12777,20121214,6,135,B-30543,1,1,17.25,25,1,1,56,04:51.4,2013 R1- February
12778,20121214,6,135,B-30544,0.5,0.5,17.25,25,1,1,56,04:51.4,2013 R1- February
12779,20121214,6,135,B-30555,0.5,0.5,17.25,25,1,1,56,04:51.4,2013 R1- February
12780,20121214,6,135,B-30618,1,1,17.25,25,1,1,56,04:51.4,2013 R1- February
12781,20121214,6,135,B-30620,0.5,0,17.25,25,0,1,56,04:51.4,2013 R1- February
12782,20121214,6,135,B-30666,1,1,17.25,25,1,1,56,04:51.4,2013 R1- February
12783,20121214,6,135,B-30713,1,1,17.25,25,1,1,56,04:51.4,2013 R1- February
12944,20121214,14,135,B-29679,3,3,12.75,25,1,1,56,04:51.4,2013 R1- February
12945,20121214,14,135,B-29680,3,3,12.75,25,1,1,56,04:51.4,2013 R1- February
12946,20121214,14,135,B-30116,8,0,12.75,25,0,1,56,04:51.4,2013 R1- February
12947,20121214,14,135,B-30117,8,8,12.75,25,1,1,56,04:51.4,2013 R1- February
12948,20121214,14,135,B-30118,8,0,12.75,25,0,1,56,04:51.4,2013 R1- February
12949,20121214,14,135,B-30119,1,0,12.75,25,0,1,56,04:51.4,2013 R1- February
12950,20121214,14,135,B-30240,13,0,12.75,25,0,1,56,04:51.4,2013 R1- February
12951,20121214,14,135,B-30377,8,0,12.75,25,0,1,56,04:51.4,2013 R1- February
12952,20121214,14,135,B-30378,8,0,12.75,25,0,1,56,04:51.4,2013 R1- February
12953,20121214,14,135,B-30391,1,0,12.75,25,0,1,56,04:51.4,2013 R1- February
12954,20121214,14,135,B-30529,0,8,12.75,25,1,1,56,04:51.4,2013 R1- February
12955,20121214,14,135,B-30530,8,8,12.75,25,1,1,56,04:51.4,2013 R1- February
12956,20121214,14,135,B-30533,1,1,12.75,25,1,1,56,04:51.4,2013 R1- February
12957,20121214,14,135,B-30553,0,1,12.75,25,1,1,56,04:51.4,2013 R1- February
12958,20121214,14,135,B-30657,3,3,12.75,25,1,1,56,04:51.4,2013 R1- February
12959,20121214,14,135,B-30696,0,0,12.75,25,1,1,56,04:51.4,2013 R1- February
12960,20121214,14,135,B-31162,0.5,0.5,12.75,25,1,1,56,04:51.4,2013 R1- February
12961,20121214,16,135,B-19022,0,0,8,25,1,1,56,04:51.4,2013 R1- February
12962,20121214,16,135,B-27409,0,0,8,25,1,1,56,04:51.4,2013 R1- February
12963,20121214,16,135,B-29681,0.5,0.5,8,25,1,1,56,04:51.4,2013 R1- February
12964,20121214,16,135,B-29682,0.5,0.5,8,25,1,1,56,04:51.4,2013 R1- February
12965,20121214,16,135,B-30072,5,0,8,25,0,1,56,04:51.4,2013 R1- February
12966,20121214,16,135,B-30096,2,0,8,25,0,1,56,04:51.4,2013 R1- February
12967,20121214,16,135,B-30139,2,0,8,25,0,1,56,04:51.4,2013 R1- February
12968,20121214,16,135,B-30141,1,0,8,25,0,1,56,04:51.4,2013 R1- February
12969,20121214,16,135,B-30142,5,5,8,25,1,1,56,04:51.4,2013 R1- February
12970,20121214,16,135,B-30213,5,0,8,25,0,1,56,04:51.4,2013 R1- February
12971,20121214,16,135,B-30214,5,0,8,25,0,1,56,04:51.4,2013 R1- February
12972,20121214,16,135,B-30218,2,0,8,25,0,1,56,04:51.4,2013 R1- February
12973,20121214,16,135,B-30264,3,3,8,25,1,1,56,04:51.4,2013 R1- February
12974,20121214,16,135,B-30267,3,3,8,25,1,1,56,04:51.4,2013 R1- February
12975,20121214,16,135,B-30313,0,0,8,25,1,1,56,04:51.4,2013 R1- February
12976,20121214,16,135,B-30330,0.5,0.5,8,25,1,1,56,04:51.4,2013 R1- February
12977,20121214,16,135,B-30475,0.5,0.5,8,25,1,1,56,04:51.4,2013 R1- February
12978,20121214,16,135,B-30476,0.5,0,8,25,0,1,56,04:51.4,2013 R1- February
12979,20121214,16,135,B-30477,0.5,0,8,25,0,1,56,04:51.4,2013 R1- February
12980,20121214,16,135,B-30478,1,1,8,25,1,1,56,04:51.4,2013 R1- February
12981,20121214,16,135,B-30514,0,0,8,25,1,1,56,04:51.4,2013 R1- February
12982,20121214,16,135,B-30621,1,1,8,25,1,1,56,04:51.4,2013 R1- February
12983,20121214,16,135,B-30642,0.5,0.5,8,25,1,1,56,04:51.4,2013 R1- February
12984,20121214,16,135,B-30648,3,0,8,25,0,1,56,04:51.4,2013 R1- February
12985,20121214,16,135,B-30649,3,3,8,25,1,1,56,04:51.4,2013 R1- February
12986,20121214,16,135,B-30656,0,0,8,25,1,1,56,04:51.4,2013 R1- February
12987,20121214,16,135,B-31053,0,0,8,25,1,1,56,04:51.4,2013 R1- February
12988,20121214,31,135,B-27870,1,1,14,25,1,1,56,04:51.4,2013 R1- February
12989,20121214,31,135,B-29636,2,2,14,25,1,1,56,04:51.4,2013 R1- February
12990,20121214,31,135,B-29668,5,5,14,25,1,1,56,04:51.4,2013 R1- February
12991,20121214,31,135,B-29972,5,0,14,25,0,1,56,04:51.4,2013 R1- February
12992,20121214,31,135,B-29978,1,1,14,25,1,1,56,04:51.4,2013 R1- February
12993,20121214,31,135,B-29979,0.5,0.5,14,25,1,1,56,04:51.4,2013 R1- February
12994,20121214,31,135,B-30092,3,3,14,25,1,1,56,04:51.4,2013 R1- February
12995,20121214,31,135,B-30094,1,1,14,25,1,1,56,04:51.4,2013 R1- February
12996,20121214,31,135,B-30095,1,1,14,25,1,1,56,04:51.4,2013 R1- February
12997,20121214,31,135,B-30100,5,5,14,25,1,1,56,04:51.4,2013 R1- February
12998,20121214,31,135,B-30103,1,1,14,25,1,1,56,04:51.4,2013 R1- February
12999,20121214,31,135,B-30131,2,2,14,25,1,1,56,04:51.4,2013 R1- February
13000,20121214,31,135,B-30134,0.5,0.5,14,25,1,1,56,04:51.4,2013 R1- February
13001,20121214,31,135,B-30135,1,1,14,25,1,1,56,04:51.4,2013 R1- February
13002,20121214,31,135,B-30136,1,1,14,25,1,1,56,04:51.4,2013 R1- February
13003,20121214,31,135,B-30137,1,1,14,25,1,1,56,04:51.4,2013 R1- February
13004,20121214,31,135,B-30138,0.5,0.5,14,25,1,1,56,04:51.4,2013 R1- February
13005,20121214,31,135,B-30206,1,1,14,25,1,1,56,04:51.4,2013 R1- February
13006,20121214,31,135,B-30207,1,1,14,25,1,1,56,04:51.4,2013 R1- February
13007,20121214,31,135,B-30419,3,3,14,25,1,1,56,04:51.4,2013 R1- February
13008,20121214,31,135,B-30442,1,1,14,25,1,1,56,04:51.4,2013 R1- February
13009,20121214,31,135,B-30443,2,2,14,25,1,1,56,04:51.4,2013 R1- February
13010,20121214,31,135,B-30493,1,1,14,25,1,1,56,04:51.4,2013 R1- February
13011,20121214,31,135,B-30494,5,5,14,25,1,1,56,04:51.4,2013 R1- February
13012,20121214,31,135,B-30495,3,3,14,25,1,1,56,04:51.4,2013 R1- February
13013,20121214,31,135,B-30497,2,2,14,25,1,1,56,04:51.4,2013 R1- February
13014,20121214,31,135,B-30522,5,5,14,25,1,1,56,04:51.4,2013 R1- February
13015,20121214,31,135,B-30527,2,2,14,25,1,1,56,04:51.4,2013 R1- February
13016,20121214,31,135,B-30528,3,3,14,25,1,1,56,04:51.4,2013 R1- February
13017,20121214,31,135,B-30531,3,3,14,25,1,1,56,04:51.4,2013 R1- February
13018,20121214,31,135,B-30572,1,1,14,25,1,1,56,04:51.4,2013 R1- February
13019,20121214,31,135,B-30573,1,1,14,25,1,1,56,04:51.4,2013 R1- February
13020,20121214,31,135,B-30574,5,5,14,25,1,1,56,04:51.4,2013 R1- February
13021,20121214,31,135,B-30575,3,3,14,25,1,1,56,04:51.4,2013 R1- February
13022,20121214,31,135,B-30576,1,1,14,25,1,1,56,04:51.4,2013 R1- February
13023,20121214,31,135,B-30577,1,1,14,25,1,1,56,04:51.4,2013 R1- February
13024,20121214,31,135,B-30589,0.5,0.5,14,25,1,1,56,04:51.4,2013 R1- February
13025,20121214,31,135,B-30590,5,5,14,25,1,1,56,04:51.4,2013 R1- February
13026,20121214,31,135,B-30591,3,3,14,25,1,1,56,04:51.4,2013 R1- February
13027,20121214,31,135,B-30592,3,3,14,25,1,1,56,04:51.4,2013 R1- February
13028,20121214,31,135,B-30593,3,3,14,25,1,1,56,04:51.4,2013 R1- February
13029,20121214,31,135,B-30594,2,2,14,25,1,1,56,04:51.4,2013 R1- February
13030,20121214,31,135,B-30595,5,5,14,25,1,1,56,04:51.4,2013 R1- February
13031,20121214,31,135,B-30596,5,5,14,25,1,1,56,04:51.4,2013 R1- February
13032,20121214,31,135,B-30758,3,3,14,25,1,1,56,04:51.4,2013 R1- February
13033,20121214,31,135,B-30906,1,1,14,25,1,1,56,04:51.4,2013 R1- February
13034,20121214,32,135,B-26757,3,3,13,25,1,1,56,04:51.4,2013 R1- February
13035,20121214,32,135,B-26758,3,0,13,25,0,1,56,04:51.4,2013 R1- February
13036,20121214,32,135,B-27989,5,0,13,25,0,1,56,04:51.4,2013 R1- February
13037,20121214,32,135,B-28143,3,3,13,25,1,1,56,04:51.4,2013 R1- February
13038,20121214,32,135,B-28147,5,0,13,25,0,1,56,04:51.4,2013 R1- February
13039,20121214,32,135,B-28148,2,0,13,25,0,1,56,04:51.4,2013 R1- February
13040,20121214,32,135,B-28154,2.5,0,13,25,0,1,56,04:51.4,2013 R1- February
13041,20121214,32,135,B-28217,1,0,13,25,0,1,56,04:51.4,2013 R1- February
13042,20121214,32,135,B-28218,2,0,13,25,0,1,56,04:51.4,2013 R1- February
13043,20121214,32,135,B-28886,4,0,13,25,0,1,56,04:51.4,2013 R1- February
13044,20121214,32,135,B-29230,4,0,13,25,0,1,56,04:51.4,2013 R1- February
13045,20121214,32,135,B-29449,4,0,13,25,0,1,56,04:51.4,2013 R1- February
13046,20121214,32,135,B-29453,4,0,13,25,0,1,56,04:51.4,2013 R1- February
13047,20121214,32,135,B-29455,2,2,13,25,1,1,56,04:51.4,2013 R1- February
13048,20121214,32,135,B-29457,3,3,13,25,1,1,56,04:51.4,2013 R1- February
13049,20121214,32,135,B-29463,1,1,13,25,1,1,56,04:51.4,2013 R1- February
13050,20121214,32,135,B-29471,0.5,0.5,13,25,1,1,56,04:51.4,2013 R1- February
13051,20121214,32,135,B-29472,8,0,13,25,0,1,56,04:51.4,2013 R1- February
13052,20121214,32,135,B-29475,0.5,0.5,13,25,1,1,56,04:51.4,2013 R1- February
13053,20121214,32,135,B-29485,5,0,13,25,0,1,56,04:51.4,2013 R1- February
13054,20121214,32,135,B-29488,2,2,13,25,1,1,56,04:51.4,2013 R1- February
13055,20121214,32,135,B-29501,3,3,13,25,1,1,56,04:51.4,2013 R1- February
13056,20121214,32,135,B-29507,0.5,0.5,13,25,1,1,56,04:51.4,2013 R1- February
13057,20121214,32,135,B-29510,5,5,13,25,1,1,56,04:51.4,2013 R1- February
13058,20121214,32,135,B-29841,0.5,0,13,25,0,1,56,04:51.4,2013 R1- February
13059,20121214,32,135,B-29968,4,0,13,25,0,1,56,04:51.4,2013 R1- February
13060,20121214,32,135,B-29969,5,5,13,25,1,1,56,04:51.4,2013 R1- February
13061,20121214,32,135,B-30165,3,3,13,25,1,1,56,04:51.4,2013 R1- February
13062,20121214,32,135,B-30167,1.5,1.5,13,25,1,1,56,04:51.4,2013 R1- February
13063,20121214,32,135,B-30169,1,0,13,25,0,1,56,04:51.4,2013 R1- February
13064,20121214,32,135,B-30236,2,2,13,25,1,1,56,04:51.4,2013 R1- February
13065,20121214,32,135,B-30237,2,0,13,25,0,1,56,04:51.4,2013 R1- February
13066,20121214,32,135,B-30343,0.5,0.5,13,25,1,1,56,04:51.4,2013 R1- February
13067,20121214,32,135,B-30612,1,0,13,25,0,1,56,04:51.4,2013 R1- February
13068,20121214,32,135,B-30676,5,0,13,25,0,1,56,04:51.4,2013 R1- February
13069,20121214,32,135,B-30677,2,0,13,25,0,1,56,04:51.4,2013 R1- February
13070,20121214,32,135,B-30736,5,5,13,25,1,1,56,04:51.4,2013 R1- February
13071,20121214,32,135,B-30768,3,3,13,25,1,1,56,04:51.4,2013 R1- February
13072,20121214,32,135,B-31240,2,0,13,25,0,1,56,04:51.4,2013 R1- February
13073,20121214,32,135,B-31241,1,0,13,25,0,1,56,04:51.4,2013 R1- February
13074,20121214,33,135,B-30741,1,1,0.25,25,1,1,56,04:51.4,2013 R1- February
13075,20121214,33,135,B-30799,1,1,0.25,25,1,1,56,04:51.4,2013 R1- February
12784,20121213,7,133,B-30629,40,40,5,18,1,1,56,04:51.4,CARS 2012 Release Plan
12785,20121213,7,133,B-30630,3,3,5,18,1,1,56,04:51.4,CARS 2012 Release Plan
12786,20121213,7,133,B-30631,20,20,5,18,1,1,56,04:51.4,CARS 2012 Release Plan
12787,20121213,7,133,B-30632,13,13,5,18,1,1,56,04:51.4,CARS 2012 Release Plan
12788,20121213,7,133,B-30633,20,20,5,18,1,1,56,04:51.4,CARS 2012 Release Plan
12789,20121213,7,133,B-30634,20,20,5,18,1,1,56,04:51.4,CARS 2012 Release Plan
12790,20121213,7,133,B-30674,20,20,5,18,1,1,56,04:51.4,CARS 2012 Release Plan
12791,20121213,7,133,B-30675,168,168,5,18,1,1,56,04:51.4,CARS 2012 Release Plan
12792,20121213,7,133,B-30732,20,20,5,18,1,1,56,04:51.4,CARS 2012 Release Plan
12793,20121213,7,133,B-30733,40,40,5,18,1,1,56,04:51.4,CARS 2012 Release Plan
12794,20121213,7,133,B-30734,13,13,5,18,1,1,56,04:51.4,CARS 2012 Release Plan
12795,20121213,7,133,B-30735,20,20,5,18,1,1,56,04:51.4,CARS 2012 Release Plan
12796,20121213,7,133,B-30753,8,8,5,18,1,1,56,04:51.4,CARS 2012 Release Plan
12797,20121213,7,133,B-30754,8,8,5,18,1,1,56,04:51.4,CARS 2012 Release Plan
12798,20121213,7,133,B-30755,20,20,5,18,1,1,56,04:51.4,CARS 2012 Release Plan
12799,20121213,7,133,B-30879,5,5,5,18,1,1,56,04:51.4,CARS 2012 Release Plan
12924,20121206,12,132,B-28797,3,3,8,42,1,1,56,04:51.4,2012.12.06.Mtrc
12925,20121206,12,132,B-28823,10,10,8,42,1,1,56,04:51.4,2012.12.06.Mtrc
12926,20121206,12,132,B-28933,1,1,8,42,1,1,56,04:51.4,2012.12.06.Mtrc
12927,20121206,12,132,B-28936,8,8,8,42,1,1,56,04:51.4,2012.12.06.Mtrc
12928,20121206,12,132,B-29210,1,1,8,42,1,1,56,04:51.4,2012.12.06.Mtrc
12929,20121206,12,132,B-29246,3,3,8,42,1,1,56,04:51.4,2012.12.06.Mtrc
12930,20121206,12,132,B-29332,2,2,8,42,1,1,56,04:51.4,2012.12.06.Mtrc
12931,20121206,12,132,B-29862,1,1,8,42,1,1,56,04:51.4,2012.12.06.Mtrc
12932,20121206,12,132,B-29871,2,2,8,42,1,1,56,04:51.4,2012.12.06.Mtrc
12933,20121206,12,132,B-29896,3,3,8,42,1,1,56,04:51.4,2012.12.06.Mtrc
12934,20121206,12,132,B-29916,3,3,8,42,1,1,56,04:51.4,2012.12.06.Mtrc
12935,20121206,12,132,B-30037,1,1,8,42,1,1,56,04:51.4,2012.12.06.Mtrc
12936,20121206,12,132,B-30042,4,4,8,42,1,1,56,04:51.4,2012.12.06.Mtrc
12937,20121206,12,132,B-30304,1,1,8,42,1,1,56,04:51.4,2012.12.06.Mtrc
12938,20121206,12,132,B-30738,50,50,8,42,1,1,56,04:51.4,2012.12.06.Mtrc
12939,20121206,12,132,B-30814,3,3,8,42,1,1,56,04:51.4,2012.12.06.Mtrc
12940,20121206,12,132,B-30912,15,15,8,42,1,1,56,04:51.4,2012.12.06.Mtrc
12941,20121206,12,132,B-30913,6,6,8,42,1,1,56,04:51.4,2012.12.06.Mtrc
12942,20121206,12,132,B-30914,3,3,8,42,1,1,56,04:51.4,2012.12.06.Mtrc
12943,20121206,12,132,B-30918,1,1,8,42,1,1,56,04:51.4,2012.12.06.Mtrc
12259,20121115,7,130,B-29909,40,40,5,20,1,1,54,21:03.6,CARS 2012 Release Plan
12260,20121115,7,130,B-29910,3,3,5,20,1,1,54,21:03.6,CARS 2012 Release Plan
12261,20121115,7,130,B-29911,20,20,5,20,1,1,54,21:03.6,CARS 2012 Release Plan
12262,20121115,7,130,B-29912,13,13,5,20,1,1,54,21:03.6,CARS 2012 Release Plan
12263,20121115,7,130,B-29913,20,20,5,20,1,1,54,21:03.6,CARS 2012 Release Plan
12264,20121115,7,130,B-29941,20,20,5,20,1,1,54,21:03.6,CARS 2012 Release Plan
12265,20121115,7,130,B-30035,20,20,5,20,1,1,54,21:03.6,CARS 2012 Release Plan
12266,20121115,7,130,B-30036,8,8,5,20,1,1,54,21:03.6,CARS 2012 Release Plan
12267,20121115,7,130,B-30104,152,152,5,20,1,1,54,21:03.6,CARS 2012 Release Plan
12268,20121115,7,130,B-30110,40,40,5,20,1,1,54,21:03.6,CARS 2012 Release Plan
12269,20121115,7,130,B-30111,20,20,5,20,1,1,54,21:03.6,CARS 2012 Release Plan
12270,20121115,7,130,B-30113,20,20,5,20,1,1,54,21:03.6,CARS 2012 Release Plan
12271,20121109,8,131,B-22574,0.5,0,10.5,15,0,1,54,21:03.6,2013 R1- February
12272,20121109,8,131,B-28336,0.5,0,10.5,15,0,1,54,21:03.6,2013 R1- February
12273,20121109,8,131,B-29835,2,0,10.5,15,0,1,54,21:03.6,2013 R1- February
12274,20121109,8,131,B-29836,3,3,10.5,15,1,1,54,21:03.6,2013 R1- February
12275,20121109,8,131,B-29883,0.5,0.5,10.5,15,1,1,54,21:03.6,2013 R1- February
12276,20121109,8,131,B-30182,0.5,0.5,10.5,15,1,1,54,21:03.6,2013 R1- February
12277,20121109,8,131,B-30192,1,0,10.5,15,0,1,54,21:03.6,2013 R1- February
12278,20121109,8,131,B-30193,3,0,10.5,15,0,1,54,21:03.6,2013 R1- February
12279,20121109,8,131,B-30195,1,0,10.5,15,0,1,54,21:03.6,2013 R1- February
12280,20121109,8,131,B-30196,2,0,10.5,15,0,1,54,21:03.6,2013 R1- February
12281,20121109,8,131,B-30197,3,0,10.5,15,0,1,54,21:03.6,2013 R1- February
12282,20121109,8,131,B-30198,1,0,10.5,15,0,1,54,21:03.6,2013 R1- February
12283,20121109,8,131,B-30200,2,0,10.5,15,0,1,54,21:03.6,2013 R1- February
12284,20121109,8,131,B-30201,5,5,10.5,15,1,1,54,21:03.6,2013 R1- February
12285,20121109,8,131,B-30221,0.5,0.5,10.5,15,1,1,54,21:03.6,2013 R1- February
12286,20121109,8,131,B-30222,0.5,0.5,10.5,15,1,1,54,21:03.6,2013 R1- February
12287,20121109,8,131,B-30242,0.5,0.5,10.5,15,1,1,54,21:03.6,2013 R1- February
12288,20121109,8,131,B-30252,0.5,0,10.5,15,0,1,54,21:03.6,2013 R1- February
12289,20121109,8,131,B-30271,0.5,0.5,10.5,15,1,1,54,21:03.6,2013 R1- February
12290,20121109,8,131,B-30277,0.5,0.5,10.5,15,1,1,54,21:03.6,2013 R1- February
12291,20121109,8,131,B-30278,0.5,0.5,10.5,15,1,1,54,21:03.6,2013 R1- February
12292,20121109,9,131,B-30150,3,3,4,15,1,1,54,21:03.6,2013 R1- February
12293,20121109,14,131,B-27194,8,0,13.25,15,0,1,54,21:03.6,2013 R1- February
12294,20121109,14,131,B-29090,0,0,13.25,15,1,1,54,21:03.6,2013 R1- February
12295,20121109,14,131,B-30057,1,0,13.25,15,0,1,54,21:03.6,2013 R1- February
12296,20121109,14,131,B-30058,0,0,13.25,15,1,1,54,21:03.6,2013 R1- February
12297,20121109,16,131,B-29944,0.5,0,9,15,0,1,54,21:03.6,2013 R1- February
12298,20121109,16,131,B-29962,3,3,9,15,1,1,54,21:03.6,2013 R1- February
12299,20121109,16,131,B-29963,1,1,9,15,1,1,54,21:03.6,2013 R1- February
12300,20121109,16,131,B-29964,2,2,9,15,1,1,54,21:03.6,2013 R1- February
12301,20121109,16,131,B-29965,3,3,9,15,1,1,54,21:03.6,2013 R1- February
12302,20121109,16,131,B-29981,1,1,9,15,1,1,54,21:03.6,2013 R1- February
12303,20121109,16,131,B-30069,0.5,0.5,9,15,1,1,54,21:03.6,2013 R1- February
12304,20121109,16,131,B-30070,3,0,9,15,0,1,54,21:03.6,2013 R1- February
12305,20121109,16,131,B-30071,3,0,9,15,0,1,54,21:03.6,2013 R1- February
12306,20121109,16,131,B-30101,0.5,0.5,9,15,1,1,54,21:03.6,2013 R1- February
12307,20121109,16,131,B-30210,0,0,9,15,1,1,54,21:03.6,2013 R1- February
12308,20121109,16,131,B-30211,0,0,9,15,1,1,54,21:03.6,2013 R1- February
12309,20121109,31,131,B-28335,0.5,0.5,14,15,1,1,54,21:03.6,2013 R1- February
12310,20121109,31,131,B-29970,5,5,14,15,1,1,54,21:03.6,2013 R1- February
12311,20121109,31,131,B-29971,3,3,14,15,1,1,54,21:03.6,2013 R1- February
12312,20121109,31,131,B-29974,5,5,14,15,1,1,54,21:03.6,2013 R1- February
12313,20121109,31,131,B-29976,5,5,14,15,1,1,54,21:03.6,2013 R1- February
12314,20121109,31,131,B-29977,8,8,14,15,1,1,54,21:03.6,2013 R1- February
12315,20121109,31,131,B-30076,5,5,14,15,1,1,54,21:03.6,2013 R1- February
12316,20121109,31,131,B-30079,2,2,14,15,1,1,54,21:03.6,2013 R1- February
12317,20121109,31,131,B-30082,1,1,14,15,1,1,54,21:03.6,2013 R1- February
12318,20121109,31,131,B-30084,2,2,14,15,1,1,54,21:03.6,2013 R1- February
12319,20121109,31,131,B-30085,8,8,14,15,1,1,54,21:03.6,2013 R1- February
12320,20121109,31,131,B-30087,2,2,14,15,1,1,54,21:03.6,2013 R1- February
12321,20121109,31,131,B-30090,13,13,14,15,1,1,54,21:03.6,2013 R1- February
12322,20121109,31,131,B-30098,1,1,14,15,1,1,54,21:03.6,2013 R1- February
12323,20121109,31,131,B-30102,1,1,14,15,1,1,54,21:03.6,2013 R1- February
12324,20121109,31,131,B-30156,3,3,14,15,1,1,54,21:03.6,2013 R1- February
12325,20121109,33,131,B-28506,0.5,0.5,0.25,15,1,1,54,21:03.6,2013 R1- February
12326,20121109,33,131,B-29124,1,1,0.25,15,1,1,54,21:03.6,2013 R1- February
12327,20121109,33,131,B-29125,1,1,0.25,15,1,1,54,21:03.6,2013 R1- February
12328,20121109,33,131,B-29126,1,1,0.25,15,1,1,54,21:03.6,2013 R1- February
12329,20121109,33,131,B-30055,1,1,0.25,15,1,1,54,21:03.6,2013 R1- February
12245,20121109,5,131,B-30437,3,3,1.25,15,1,1,54,21:03.6,2013 R1- February
12246,20121109,5,131,B-30438,3,3,1.25,15,1,1,54,21:03.6,2013 R1- February
12247,20121109,6,131,B-29897,2,0,15.75,15,0,1,54,21:03.6,2013 R1- February
12248,20121109,6,131,B-29937,0.5,0.5,15.75,15,1,1,54,21:03.6,2013 R1- February
12249,20121109,6,131,B-29957,0.5,0.5,15.75,15,1,1,54,21:03.6,2013 R1- February
12250,20121109,6,131,B-30185,0.5,0.5,15.75,15,1,1,54,21:03.6,2013 R1- February
12251,20121109,6,131,B-30194,1,1,15.75,15,1,1,54,21:03.6,2013 R1- February
12252,20121109,6,131,B-30231,0.5,0.5,15.75,15,1,1,54,21:03.6,2013 R1- February
12253,20121109,6,131,B-30244,2,2,15.75,15,1,1,54,21:03.6,2013 R1- February
12254,20121109,6,131,B-30285,1,1,15.75,15,1,1,54,21:03.6,2013 R1- February
12255,20121109,6,131,B-30287,1,1,15.75,15,1,1,54,21:03.6,2013 R1- February
12256,20121109,6,131,B-30288,0,0,15.75,15,1,1,54,21:03.6,2013 R1- February
12257,20121109,6,131,B-30322,1,1,15.75,15,1,1,54,21:03.6,2013 R1- February
12258,20121109,6,131,B-30445,0,0,15.75,15,1,1,54,21:03.6,2013 R1- February
11946,20121102,10,128,B-25139,50,50,5,24,1,1,49,37:46.0,Fusion: Build
11947,20121102,10,128,B-25275,2,0,5,24,0,1,49,37:46.0,Fusion: Build
11948,20121102,10,128,B-26193,13,13,5,24,1,1,49,37:46.0,Fusion: Build
11949,20121102,10,128,B-26760,60,60,5,24,1,1,49,37:46.0,Fusion: Build
11950,20121102,10,128,B-27620,20,20,5,24,1,1,49,37:46.0,Fusion: Build
11951,20121102,10,128,B-27621,20,20,5,24,1,1,49,37:46.0,Fusion: Build
11952,20121102,10,128,B-27629,40,40,5,24,1,1,49,37:46.0,Fusion: Build
11953,20121102,10,128,B-27658,8,8,5,24,1,1,49,37:46.0,Fusion: Build
11954,20121102,10,128,B-27878,20,0,5,24,0,1,49,37:46.0,Fusion: Build
11955,20121102,10,128,B-28293,20,20,5,24,1,1,49,37:46.0,Fusion: Build
11956,20121102,10,128,B-28457,5,5,5,24,1,1,49,37:46.0,Fusion: Build
11957,20121102,10,128,B-28527,13,13,5,24,1,1,49,37:46.0,Fusion: Build
11958,20121102,10,128,B-28819,1,1,5,24,1,1,49,37:46.0,Fusion: Build
11959,20121102,10,128,B-29091,1,1,5,24,1,1,49,37:46.0,Fusion: Build
11960,20121102,10,128,B-29135,5,5,5,24,1,1,49,37:46.0,Fusion: Build
11961,20121102,10,128,B-29142,5,5,5,24,1,1,49,37:46.0,Fusion: Build
11962,20121102,10,128,B-29220,10,10,5,24,1,1,49,37:46.0,Fusion: Build
11963,20121102,10,128,B-29242,1,1,5,24,1,1,49,37:46.0,Fusion: Build
11964,20121102,10,128,B-29676,1,1,5,24,1,1,49,37:46.0,Fusion: Build
11965,20121102,10,128,B-29857,5,5,5,24,1,1,49,37:46.0,Fusion: Build
11966,20121102,10,128,B-29877,2,0,5,24,0,1,49,37:46.0,Fusion: Build
12886,20121102,10,134,B-22927,70,70,4.7,25,1,1,56,04:51.4,Fusion: Build
12887,20121102,10,134,B-23783,20,20,4.7,25,1,1,56,04:51.4,Fusion: Build
12888,20121102,10,134,B-26626,40,40,4.7,25,1,1,56,04:51.4,Fusion: Build
